ano;id;razao;setor;dr;en02;ap02;av01;av01_other;ginastica;vacinacao;nutricao;gestao;pcmso;pcmat;ppra;encerrar;av03;av04;av05_1;av05_1_comment;av05_2;av05_2_comment;av06;av08;av09_1;av09_2;av09_3;av09_4;av09_5;av09_6;av09_7;av10;av13;av14
2021;211144;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Não;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211145;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;PROGRAMA RELACIONADO A SEGURANCA DO TRABALHO, CUIDADOS EM RELACAO AO COVID, CONTINUA, PROGRAMA SEMPRE EM DESENVOLVIMENTO;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211149;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;0;;
2021;211151;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;;;;10;;
2021;211160;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;7;;
2021;211161;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;9;;
2021;211164;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;8;;
2021;211166;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211167;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211171;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não sabe;;;;;;;;5;;
2021;211174;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Sim;MAIS DE SENDICATO, UMA ACESSORIA DE SAUDE DE TRABALHO.;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;8;;
2021;211176;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Aumentou muito;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211178;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211183;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;3;;
2021;211186;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Reduziu;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211188;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211191;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;GINASTICA LABORAL, PROGRAMA DE QUALIDADE VIDA;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;9;;
2021;211193;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;6;;
2021;211195;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211196;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Aumentou muito;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211202;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Sim;Sim;Sim;Não;Sim;Não;Média;Não sabe;Sim;NAO SABE;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211204;;;PR;Sim;De acordo;Proprietário/Sócio da empresa;;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211206;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;7;;
2021;211207;;;PR;Sim;De acordo;Proprietário/Sócio da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211208;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211211;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Reduziu muito;Não;;Não;;Não se alterou;Não sabe;;;;;;;;10;;
2021;211213;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Não;Não;Não;Não;Não;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;Não sabe;;
2021;211215;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;7;;
2021;211218;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Não;Não;Não;Não;Média;Reduziu;Sim;SERIA MAIS MEDIDAS PREVENTIVAS;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;7;;
2021;211227;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211243;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211244;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211257;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;9;;
2021;211264;;;PR;Sim;De acordo;Engenheiro/Gestor/Técnico de Segurança do Trabalho;;Não;Sim;Não;Não;Não;Não;Não;Não;Grande;Aumentou;Sim;NAO SABE INFORMAR;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211265;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211268;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Média;Reduziu;Sim;PROGRAMA INTERNO CHAMADO VIDA;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;1;;
2021;211269;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Sim;MAIS UMA QUESTAO DE ORIENTACAO DO FUNCIONARIO;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;7;;
2021;211270;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211271;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu muito;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;10;;
2021;211273;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não sabe;Não, devido a outros fatores;;;;;;;;Não sabe;;
2021;211274;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Não se alterou;Não;;Não;;Aumentou muito;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211276;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211279;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Sim;CONXCIENTIZACAO COM ESSA PANDEMIA, FOI SEGUIDO TODOS OS MEIOS DE PROTOCOLOS COLOCADOS A NOS PELO SESI E POR ESSA EMPRESA;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;8;;
2021;211284;;;PR;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Aumentou muito;Não, devido a outros fatores;;;;;;;;9;;
2021;211286;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;10;;
2021;211289;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211293;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Não;Não;Não;Não;Média;Aumentou;Sim;GISNASTICA ELABORAU;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211295;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não sabe;Não, devido a outros fatores;;;;;;;;10;;
2021;211296;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;Não sabe;;
2021;211299;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;Não sabe;;
2021;211306;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211313;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211318;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Não;Não;Não;Não;Grande;Aumentou;Sim;ORIENTACOES SOBRE A COVID19;Sim;PARCEIRIA COM A SIEP,BUSCANDO ORINTACOES SOBRE A SAUDE E AFASTAMENTO DOS EMPREGADOS;Reduziu;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211323;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211324;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Reduziu;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211326;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Sim;PCMSO E PPRA LOCAIS;Não se alterou;Não, devido a outros fatores;;;;;;;;10;;
2021;211330;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;5;;
2021;211332;;;PR;Sim;De acordo;Engenheiro/Gestor/Técnico de Segurança do Trabalho;;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211333;;;PR;Sim;De acordo;Outros;ASSISTENTE DE LABORATORIO;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Reduziu;Não, devido a outros fatores;;;;;;;;10;;
2021;211334;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;2;;
2021;211335;;;PR;Sim;De acordo;Proprietário/Sócio da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211342;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211344;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;5;;
2021;211349;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou muito;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211354;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Não;Não;Sim;Não;Média;Reduziu;Sim;MUDANCA DE FUNÇAO;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211356;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211360;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211363;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;MEDIDAS INTERNAS;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;9;;
2021;211365;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211367;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;8;;
2021;211368;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211370;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Média;Reduziu;Sim;CONTROLE E GESTAO DE ATESTADOS, SUPORTE DO RH  PARA RESOLVER SITUAÇOES DO COLABORADOR, ACESSO MAIS RAPIDO COM O BANCO, PARCERIAS COM CLINICAS, CRECHES E ESCOLAS, PARA QUE O COLABORADOR NAO PRECISE PERDER TEMPO FORA DA EMPRESA E ASSIM REDUZIR O ABSENTEISMO;Não;;Reduziu;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211372;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Não;Não;Não;Não;Média;Não se alterou;Sim;SEGUINDO PROTOCOLO DE VIGILANCIA SANITARIA E DA OMS, REFORCANDO QUESTOES DE HIGIENE.;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211373;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;6;;
2021;211381;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Não;Não;Sim;Não;Não;Não;Média;Reduziu;Não;;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211386;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;Não sabe;;
2021;211389;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211390;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;7;;
2021;211406;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211413;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Não;Não;Não;Não;Micro ou pequena;Aumentou;Sim;UM PLANO DE FERIAS;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211420;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211421;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Não;Não;Sim;Não;Média;Aumentou;Sim;PROGRAMAS DE MELHORIAS E INCENTIVOS AOS CUIDADOS COM A SAUDE.;Não;;Reduziu;Sim, por causa da COVID 19;;;;;;;;7;;
2021;211427;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211429;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;7;;
2021;211430;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Reduziu;Sim, por causa da COVID 19;;;;;;;;6;;
2021;211439;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Grande;Aumentou;Sim;E ACHO QUE EM GERAL SOBRE PREVENCAO CONTRA COVID, NOVEMBRO AZUL E OUTUBRO ROSA;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211441;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211442;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;8;;
2021;211449;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211456;;;PR;Sim;De acordo;Proprietário/Sócio da empresa;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;10;;
2021;211459;;;PR;Não;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Não sabe;;;;;;;;10;;
2021;211463;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;3;;
2021;211464;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211478;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Reduziu;Sim, por causa da COVID 19;;;;;;;;10;;
2021;211481;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não sabe;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211487;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;Não sabe;;
2021;211490;;;PR;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211491;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;;;;6;;
2021;211498;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Sim;Não;Não;Não;Não;Não;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;8;;
2021;211501;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;Não sabe;;;;;;;;0;;
2021;211504;;;PR;Sim;De acordo;Secretária/Supervidor/Técnico/Assistente em funções administrativas;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;9;;
2021;211506;;;PR;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;10;;
2021;211507;;;PR;Sim;De acordo;Profissional lotado no RH/Supervisor/Analista;;Sim;Sim;Não;Não;Não;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Não se alterou;Sim, por causa da COVID 19;;;;;;;;9;;
2021;211509;;;PR;Sim;De acordo;Coordenador/Gerente/Diretor em outras áreas da empresa;;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;6;;
2021;211521;;;PR;Sim;De acordo;Engenheiro/Gestor/Técnico de Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;Não, devido a outros fatores;;;;;;;;8;;
